13,604,0,0,1,9,0,0,0,2,0,0,0,100.8,48.2,28.0,17.7,155
14,301,0,2,1,4,0,0,0,2,0,0,0,39.4,24.7,39.0,10.2,156
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,157
4,187,0,0,0,4,0,0,0,0,0,0,0,10.8,19.0,19.0,4.8,158
16,447,0,2,1,7,0,0,0,1,0,0,0,58.4,137.1,183.0,37.7,159
7,215,0,0,1,7,0,0,0,0,0,0,0,3.2,13.1,63.0,7.5,160
23,521,2,0,1,8,0,0,0,3,0,0,0,102.8,139.2,147.0,38.7,161
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,162
34,630,0,0,4,7,0,0,0,0,0,19,0,140.6,0.0,0.0,14.1,163
32,630,0,0,4,7,0,0,0,1,0,0,0,236.0,21.4,26.0,28.4,164
32,571,0,0,5,4,0,0,0,0,0,0,0,96.8,21.4,7.0,12.4,165
23,596,0,0,3,7,0,0,0,1,0,0,0,95.2,112.4,13.0,22.2,166
1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.4,167
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,168
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,169
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,170
32,630,0,1,4,7,0,0,0,1,0,0,0,148.6,11.5,49.0,20.9,171
28,600,1,1,4,6,0,0,0,0,0,0,0,200.4,218.1,81.0,50.0,172
10,335,0,0,1,6,0,0,0,1,0,0,0,23.4,42.4,66.0,13.1,173
6,168,0,0,1,3,0,0,0,0,0,0,0,36.0,4.9,0.0,4.1,174
11,361,0,0,3,3,0,0,0,2,0,0,0,58.6,43.8,14.0,11.7,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,176
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,177
1,8,0,0,0,1,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,178
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,179
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,180
20,573,0,1,4,6,0,0,0,1,0,0,0,58.4,59.6,61.0,17.6,181
18,630,0,0,4,7,0,0,0,0,0,0,0,65.6,97.1,215.0,37.8,182
3,123,0,0,1,0,0,0,0,2,0,0,0,11.0,23.3,27.0,6.1,183
4,152,0,0,0,1,0,0,0,0,0,0,0,17.6,12.0,9.0,3.7,184
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,185
7,57,0,1,0,0,0,0,0,0,0,0,0,22.4,14.0,6.0,4.2,186
14,277,1,0,1,5,0,0,0,0,0,0,0,62.4,61.2,64.0,18.8,187
17,355,2,0,3,2,0,0,0,2,0,0,0,101.2,43.8,114.0,25.9,188
33,630,0,0,2,12,0,1,0,1,0,26,0,196.4,0.0,0.0,19.7,189
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,190
15,630,0,0,2,12,0,0,0,2,0,0,0,157.4,22.5,12.0,19.1,191
17,450,0,0,2,8,0,0,0,0,0,0,0,90.8,68.2,11.0,17.1,192
17,630,0,0,2,12,0,0,0,0,0,0,0,157.8,20.9,4.0,18.3,193
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,194
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,195
3,180,0,0,0,4,0,0,0,0,0,0,0,49.6,6.2,2.0,5.8,196
1,45,0,0,0,1,0,0,0,0,0,0,0,7.0,0.0,0.0,0.7,197
33,630,1,2,2,12,0,0,0,0,0,0,0,231.0,29.0,47.0,30.6,198
25,525,0,3,1,11,0,0,0,0,0,0,0,93.8,127.7,176.0,39.8,199
16,498,0,1,2,9,0,0,0,1,0,0,0,72.0,117.1,23.0,21.1,200
11,300,0,1,0,7,0,0,0,0,0,0,0,32.0,35.3,30.0,9.8,201
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,202
12,222,0,1,1,4,0,0,0,0,0,0,0,25.2,55.7,47.0,12.7,203
1,18,0,0,0,2,0,0,0,0,0,0,0,5.4,0.3,0.0,0.6,204
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,205
14,630,0,0,2,12,0,0,0,2,0,0,0,116.6,26.9,35.0,17.7,206
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,207
1,45,0,0,0,0,0,0,0,0,0,0,0,22.8,0.3,2.0,2.5,208
38,606,5,0,2,11,0,0,1,1,0,0,0,200.4,76.5,282.0,56.0,209
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,210
22,367,3,0,2,5,0,0,0,1,0,0,0,116.2,56.8,116.0,28.8,211
5,91,0,0,0,2,0,0,0,0,0,0,0,7.8,14.0,59.0,7.9,212
19,540,0,0,1,12,0,1,0,2,0,19,0,140.0,0.0,0.0,14.0,213
6,90,0,0,1,0,0,0,0,0,0,0,0,1.8,0.0,0.0,0.2,214
9,361,0,0,1,6,0,0,0,2,0,0,0,81.2,12.2,43.0,13.6,215
14,450,0,1,1,11,0,0,0,0,0,0,0,102.2,127.5,57.0,28.7,216
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,217
19,361,0,1,2,4,0,0,0,2,0,0,0,104.8,96.5,0.0,20.1,218
18,630,0,0,2,12,0,0,0,1,0,0,0,145.0,44.2,30.0,21.9,219
9,270,0,0,1,6,0,0,0,0,0,0,0,61.0,23.4,2.0,8.6,220
0,180,0,0,0,9,0,0,0,0,0,0,0,20.0,0.7,4.0,2.5,221
11,242,0,0,1,4,0,0,0,0,0,0,0,58.4,110.6,59.0,22.8,222
1,270,0,0,0,8,0,0,0,2,0,0,0,61.0,118.0,28.0,20.7,223
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,224
20,540,1,0,2,11,0,0,0,1,0,0,0,132.6,125.3,43.0,30.3,225
25,246,2,1,0,4,0,0,0,0,0,0,0,151.4,187.4,145.0,48.4,226
15,426,0,2,1,11,0,0,0,2,0,0,0,104.0,107.1,68.0,28.0,227
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,228
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,229
22,362,3,0,2,9,0,0,0,1,1,0,0,130.4,76.3,205.0,41.0,230
1,6,0,0,0,0,0,0,0,0,0,0,0,3.2,11.3,0.0,1.5,231
13,487,0,0,2,9,0,0,0,0,0,0,0,41.6,50.2,103.0,19.5,232
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,233
43,512,4,2,1,7,0,0,0,0,0,0,0,205.0,131.7,387.0,72.4,234
33,471,2,2,2,7,0,0,0,0,0,0,0,151.4,167.8,206.0,52.4,235
15,265,1,1,1,3,0,0,0,0,0,0,0,85.8,89.2,198.0,37.3,236
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,237
1,9,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,238
4,70,0,0,0,2,0,0,0,0,0,0,0,10.4,18.5,38.0,6.5,239
32,585,0,0,4,2,0,0,0,0,0,11,0,94.8,0.0,0.0,9.4,240
1,44,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,0.0,0.3,241
35,494,0,0,5,1,0,0,0,0,0,0,0,110.2,10.0,62.0,18.3,242
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,243
8,270,0,0,1,2,0,0,0,2,0,0,0,60.8,8.8,38.0,10.8,244
39,610,1,0,5,2,0,0,0,3,0,0,0,180.4,18.2,75.0,27.4,245
9,110,1,0,1,0,0,0,0,0,0,0,0,56.4,8.5,15.0,8.0,246
35,387,5,0,3,1,0,0,0,1,1,0,0,187.8,117.8,272.0,57.7,247
44,602,0,6,5,2,0,0,0,1,0,0,0,209.2,365.1,179.0,75.4,248
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,249
20,630,0,1,5,2,0,0,0,2,0,0,0,144.8,93.5,117.0,35.5,250
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,251
37,605,1,3,5,2,0,0,0,0,0,0,0,214.8,408.3,122.0,74.6,252
2,30,0,0,0,0,0,0,0,0,0,0,0,6.6,14.5,8.0,2.9,253
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,254
37,316,3,2,2,1,0,0,0,1,0,0,0,164.0,127.0,202.0,49.3,255
7,161,0,0,0,1,0,0,0,0,0,0,0,36.8,67.8,43.0,14.7,256
52,466,6,3,4,1,0,0,0,0,0,0,0,289.4,187.1,323.0,80.0,257
6,125,0,0,0,3,0,0,0,0,0,0,0,10.0,5.1,48.0,6.3,258
34,413,4,1,3,2,0,0,0,1,0,0,0,166.0,90.3,282.0,53.8,259
42,630,0,0,6,2,0,0,0,0,0,16,0,112.6,0.0,0.0,11.4,260
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,261
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,262
7,105,0,0,1,0,0,0,0,0,0,0,0,19.0,0.2,22.0,4.1,263
41,630,0,0,6,2,0,0,0,0,0,0,0,154.6,4.4,9.0,16.8,264
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,265
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,266
47,630,1,0,6,2,0,0,0,2,0,0,0,140.6,86.2,76.0,30.4,267
1,90,0,0,0,2,0,0,0,0,0,0,0,9.8,3.8,1.0,1.5,268
8,527,0,0,0,12,0,0,0,0,0,0,0,123.8,16.2,3.0,14.4,269
19,271,0,0,3,0,0,0,0,0,0,0,0,52.6,80.5,15.0,14.8,270
38,540,1,0,5,2,0,0,0,2,0,0,0,138.2,16.6,77.0,23.2,271
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,272
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,273
26,446,1,0,6,0,0,0,0,0,0,0,0,87.2,199.3,88.0,37.6,274
30,315,3,0,3,0,0,0,0,0,0,0,0,162.8,37.9,142.0,34.3,275
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,276
11,270,0,1,3,0,0,0,0,1,0,0,0,64.0,53.3,23.0,14.0,277
5,130,0,0,0,2,0,0,0,1,0,0,0,30.4,35.6,10.0,7.6,278
11,75,0,2,0,0,0,0,0,0,0,0,0,42.2,27.6,67.0,13.7,279
30,138,3,2,1,0,0,0,0,0,0,0,0,164.4,104.5,139.0,40.8,280
43,553,1,5,6,2,0,0,0,1,0,0,0,191.8,310.8,103.0,60.7,281
31,360,2,3,3,2,0,0,0,1,0,0,0,149.4,144.8,186.0,48.1,282
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,283
33,468,2,3,5,2,0,0,0,0,0,0,0,164.6,138.0,268.0,57.2,284
50,630,7,1,6,2,0,0,1,1,0,0,0,295.8,164.3,457.0,91.8,285
26,630,0,0,2,6,0,0,0,0,0,18,0,128.8,0.0,0.0,12.8,286
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,287
6,270,0,0,0,3,0,0,0,0,0,0,0,38.0,6.1,3.0,4.7,288
29,630,1,0,2,6,0,0,0,1,0,0,0,146.4,22.8,66.0,23.6,289
34,623,2,0,2,6,0,0,0,2,0,0,0,202.6,13.8,75.0,29.3,290
1,7,0,0,0,0,0,0,0,0,0,0,0,1.4,13.2,0.0,1.5,291
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,292
9,97,0,0,1,0,0,0,0,0,0,0,0,32.2,47.6,4.0,8.4,293
1,33,0,0,0,0,0,0,0,0,0,0,0,2.8,0.3,0.0,0.3,294
28,627,0,4,2,6,0,0,0,3,0,0,0,161.4,208.8,122.0,49.2,295
6,180,0,1,0,3,0,0,0,0,1,0,0,19.4,22.6,43.0,8.2,296
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,297
5,48,0,0,0,0,0,0,0,0,0,0,0,19.0,12.0,20.0,5.2,298
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,299
24,571,1,1,1,6,0,0,0,0,0,0,0,102.4,92.6,155.0,35.0,300
6,180,0,0,0,3,0,0,0,1,0,0,0,5.2,13.4,60.0,7.8,301
16,614,0,1,2,6,0,0,0,1,0,0,0,72.2,133.5,128.0,33.4,302
5,18,1,0,0,0,0,0,0,0,0,0,0,39.0,21.8,45.0,10.6,303
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,304
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,305
40,630,0,0,3,7,0,1,0,0,0,24,0,185.4,0.0,0.0,18.6,306
25,625,0,0,3,7,0,0,0,0,0,0,0,83.8,125.3,78.0,28.8,307
35,540,1,1,3,5,0,0,0,0,0,0,0,152.2,13.7,80.0,24.6,308
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,309
23,622,0,0,3,7,0,0,0,0,0,0,0,104.6,88.7,100.0,29.4,310
